ID_Produk_Sintetis,Nama Produk,Kategori Produk,Harga Produk,Review,Family_Template,kategori_grouped,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,tebal_micron,jumlah_pcs,jumlah_lembar,jumlah_roll,jumlah_set,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,is_roll,jumlah_dimensi_x,panjang_nama,jumlah_token,Review_Bin_Saran,Split_Saran,Nama_Produk_Normalized
SYN-5000-00193,Kantong Plastik Laundry PP 40 cm x 60 cm,Perlengkapan Rumah,13000,3.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.472781556562168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,2.5-3,train,kantong plastik laundry pp 40 cm x 60 cm
SYN-5000-00194,Lakban Hiro Merah 48 mm x 50 yard,Perekat,5500,3.5,lakban,Perekat,lakban,hiro,merah,lainnya,lainnya,8.612685172875459,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,0,0,0,0,0,1,33,8,3.5-4,validation,lakban hiro merah 48 mm x 50 yard
SYN-5000-00195,Bubble Wrap GMP Bening 3.0kg 30 cm x 50 meter,Pelindung Kemasan,80500,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,bening,lainnya,lainnya,11.296024885689746,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,0,1,45,10,3.5-4,train,bubble wrap gmp bening 3.0kg 30 cm x 50 meter
SYN-5000-00196,Bubble Wrap GMP Hitam 2.4kg 60 cm x 50 meter,Pelindung Kemasan,81500,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,11.308370569092329,0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0,0,0,0,0,1,44,10,3.5-4,train,bubble wrap gmp hitam 2.4kg 60 cm x 50 meter
SYN-5000-00197,Kantong Plastik Laundry PP 45 cm x 65 cm,Perlengkapan Rumah,14500,2.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.581972891547895,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,1-2,train,kantong plastik laundry pp 45 cm x 65 cm
SYN-5000-00198,Lakban Non Brand Merah 45 mm x 75 yard,Perekat,7000,3.0,lakban,Perekat,lakban,non brand,merah,lainnya,lainnya,8.853808274977197,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,0,0,0,0,0,1,38,9,2.5-3,train,lakban non brand merah 45 mm x 75 yard
SYN-5000-00199,Lakban Fragile Coklat Hiro 45 mm x 100 yard,Perekat,10500,4.0,lakban,Perekat,lakban,hiro,coklat,lainnya,lainnya,9.259225769705994,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,0,0,0,0,0,1,43,9,3.5-4,train,lakban fragile coklat hiro 45 mm x 100 yard
SYN-5000-00200,Karung Bagor Lembaran 100 cm x 20 meter,Perlengkapan Pengemasan,35500,3.5,karung,Perlengkapan Pengemasan,karung,lainnya,lainnya,lainnya,lainnya,10.477316144080852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0,0,0,0,0,1,39,8,3.5-4,validation,karung bagor lembaran 100 cm x 20 meter
SYN-5000-00201,Bubble Wrap Sanpack Bening 3.2kg 30 cm x 50 meter,Pelindung Kemasan,77000,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,sanpack,bening,lainnya,lainnya,11.251573687764477,0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,0,1,49,10,3.5-4,train,bubble wrap sanpack bening 3.2kg 30 cm x 50 meter
SYN-5000-00202,Bubble Wrap SmilePack Hitam 2.2kg 125 cm x 50 meter,Pelindung Kemasan,80000,4.0,bubble_wrap,Pelindung Kemasan,bubble wrap,smilepack,hitam,lainnya,lainnya,11.289794413577894,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,51,10,3.5-4,validation,bubble wrap smilepack hitam 2.2kg 125 cm x 50 meter
SYN-5000-00203,Plastik HD 80 cm x 120 cm,Peralatan Industri,26000,3.0,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,10.165890277802454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,25,7,2.5-3,train,plastik hd 80 cm x 120 cm
SYN-5000-00204,Lakban Hiro Putih 48 mm x 75 yard,Perekat,7400,4.0,lakban,Perekat,lakban,hiro,putih,lainnya,lainnya,8.909370405197466,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,0,0,0,0,0,1,33,8,3.5-4,train,lakban hiro putih 48 mm x 75 yard
SYN-5000-00205,Kantong Plastik Laundry PP 45 cm x 65 cm,Perlengkapan Rumah,13000,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.472781556562168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 45 cm x 65 cm
SYN-5000-00206,Karung Plastik Jumbo 90 cm x 120 cm,Perlengkapan Pengemasan,42500,3.0,karung,Perlengkapan Pengemasan,plastik,lainnya,lainnya,lainnya,lainnya,10.657282884047461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,35,8,2.5-3,train,karung plastik jumbo 90 cm x 120 cm
SYN-5000-00207,Plastik Kresek Hitam 20 cm x 40 cm,Perlengkapan Rumah,3200,3.5,trash_bag,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,8.071218539969863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,34,8,3.5-4,train,plastik kresek hitam 20 cm x 40 cm
SYN-5000-00208,Lakban Fresh Vegetables Coklat Hiro 45 mm x 80 yard,Perekat,9200,3.5,lakban,Perekat,lakban,hiro,coklat,lainnya,lainnya,9.127067452782361,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,80.0,0,0,0,0,0,1,51,10,3.5-4,train,lakban fresh vegetables coklat hiro 45 mm x 80 yard
SYN-5000-00209,Plastik HD 45 cm x 50 cm,Peralatan Industri,6800,4.0,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,8.824824939175638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,3.5-4,train,plastik hd 45 cm x 50 cm
SYN-5000-00210,Tali Rafia Hitam 20kg,Pengikat,296000,3.5,tali_rafia,Pengikat,lainnya,lainnya,hitam,lainnya,lainnya,12.598118111678868,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,4,3.5-4,test,tali rafia hitam 20kg
SYN-5000-00211,Plastik HD 25 cm x 40 cm,Peralatan Industri,3400,3.0,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,8.131824785007195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,2.5-3,train,plastik hd 25 cm x 40 cm
SYN-5000-00212,Bubble Wrap Non Brand Hitam 3.2kg 30 cm x 50 meter,Pelindung Kemasan,84500,3.0,bubble_wrap,Pelindung Kemasan,bubble wrap,non brand,hitam,lainnya,lainnya,11.344518647594766,1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,0,1,50,11,2.5-3,test,bubble wrap non brand hitam 3.2kg 30 cm x 50 meter
SYN-5000-00213,Lakban Joyko Coklat 48 mm x 100 yard,Perekat,10000,4.0,lakban,Perekat,lakban,joyko,coklat,lainnya,lainnya,9.210440366976517,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,0,1,36,8,3.5-4,train,lakban joyko coklat 48 mm x 100 yard
SYN-5000-00214,Bubble Wrap Upack Hitam 2.7kg 60 cm x 100 meter,Pelindung Kemasan,89500,4.5,bubble_wrap,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,11.402005077384885,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0,0,0,0,0,1,47,10,4.5-5,train,bubble wrap upack hitam 2.7kg 60 cm x 100 meter
SYN-5000-00215,Bubble Wrap Sanpack Bening 3.0kg 125 cm x 50 meter,Pelindung Kemasan,86000,4.5,bubble_wrap,Pelindung Kemasan,bubble wrap,sanpack,bening,lainnya,lainnya,11.362114203075018,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,50,10,4.5-5,train,bubble wrap sanpack bening 3.0kg 125 cm x 50 meter
SYN-5000-00216,Tali Rafia Hitam 50kg,Pengikat,835000,2.5,tali_rafia,Pengikat,lainnya,lainnya,hitam,lainnya,lainnya,13.635188201437066,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,4,2.5-3,train,tali rafia hitam 50kg
SYN-5000-00217,Double Tape Foam Deli 12 mm x 15 meter,Perekat,29000,4.0,double_tape,Perekat,pe foam,deli,lainnya,foam,lainnya,10.275085591132715,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,38,9,3.5-4,test,double tape foam deli 12 mm x 15 meter
SYN-5000-00218,Kantong Plastik Laundry PP 50 cm x 75 cm,Perlengkapan Rumah,17000,4.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.741027444837728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,test,kantong plastik laundry pp 50 cm x 75 cm
SYN-5000-00219,Bubble Wrap Sanpack Hitam 2.2kg 125 cm x 25 meter,Pelindung Kemasan,61000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,sanpack,hitam,lainnya,lainnya,11.0186455364637,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,0,0,0,0,0,1,49,10,3.5-4,validation,bubble wrap sanpack hitam 2.2kg 125 cm x 25 meter
SYN-5000-00220,Kantong Plastik Laundry PP 50 cm x 75 cm,Perlengkapan Rumah,13500,4.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.510519035757246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 50 cm x 75 cm
SYN-5000-00221,Lakban Yatta Coklat 45 mm x 100 yard,Perekat,11000,3.0,lakban,Perekat,lakban,yatta,coklat,lainnya,lainnya,9.305741456739435,0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,0,0,0,0,0,1,36,8,2.5-3,train,lakban yatta coklat 45 mm x 100 yard
SYN-5000-00222,Kardus Packing 34 cm x 19 cm x 9 cm CFlute,Kardus Kemasan,3100,2.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,cflute,lainnya,8.03947991910045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,19.0,9.0,8.668196064952765,0.0,0.0,0.0,0.0,0,1,0,0,0,2,42,11,2.5-3,train,kardus packing 34 cm x 19 cm x 9 cm cflute
SYN-5000-00223,Kardus Singleface 80 cm x 25kg,Kardus Kemasan,94500,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,lainnya,lainnya,11.456365695436427,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,30,6,3.5-4,train,kardus singleface 80 cm x 25kg
SYN-5000-00224,Plastik Kresek Putih 15 cm x 35 cm,Perlengkapan Rumah,5500,2.0,trash_bag,Perlengkapan Rumah,plastik,lainnya,putih,lainnya,lainnya,8.612685172875459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,34,8,1-2,train,plastik kresek putih 15 cm x 35 cm
SYN-5000-00225,Bubble Wrap Non Brand Bening 3.0kg 30 cm x 100 meter,Pelindung Kemasan,95500,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,non brand,bening,lainnya,lainnya,11.466891997618188,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,0,1,52,11,3.5-4,train,bubble wrap non brand bening 3.0kg 30 cm x 100 meter
SYN-5000-00226,Wrapping Bening 50 cm x 250 meter,Kemasan Fleksibel,47500,4.0,wrapping,Kemasan Fleksibel,wrapping,lainnya,bening,lainnya,lainnya,10.768506042432708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,250.0,0.0,0.0,0.0,0.0,0.0,50.0,250.0,0.0,0.0,0,0,0,0,0,1,33,7,3.5-4,train,wrapping bening 50 cm x 250 meter
SYN-5000-00227,Kardus Packing 40 cm x 30 cm x 20 cm BFlute,Kardus Kemasan,3300,3.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,8.101980731853192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,30.0,20.0,10.085850775128717,0.0,0.0,0.0,0.0,1,0,0,0,0,2,43,11,2.5-3,train,kardus packing 40 cm x 30 cm x 20 cm bflute
SYN-5000-00228,Plastik Kresek Hitam 25 cm x 50 cm,Perlengkapan Rumah,3000,3.5,trash_bag,Perlengkapan Rumah,plastik,lainnya,hitam,lainnya,lainnya,8.006700845440367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,34,8,3.5-4,test,plastik kresek hitam 25 cm x 50 cm
SYN-5000-00229,Cutter Besar Deli AL-77,Alat Pengemasan,14000,3.0,tools,Alat Pengemasan,cutter,deli,lainnya,lainnya,lainnya,9.546884034617925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,4,2.5-3,train,cutter besar deli al-77
SYN-5000-00230,Lakban Non Brand Biru 48 mm x 100 yard,Perekat,9900,3.0,lakban,Perekat,lakban,non brand,biru,lainnya,lainnya,9.200391041122515,1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,0,0,0,0,0,1,38,9,2.5-3,validation,lakban non brand biru 48 mm x 100 yard
SYN-5000-00231,Kantong Plastik Sampah 90 cm x 120 cm,Perlengkapan Rumah,29500,3.0,trash_bag,Perlengkapan Rumah,plastik,lainnya,lainnya,lainnya,lainnya,10.292179440058462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,37,8,2.5-3,train,kantong plastik sampah 90 cm x 120 cm
SYN-5000-00232,Kantong Plastik Laundry PP 30 cm x 50 cm,Perlengkapan Rumah,3000,3.0,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,8.006700845440367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,2.5-3,validation,kantong plastik laundry pp 30 cm x 50 cm
SYN-5000-00233,Kantong Plastik Laundry PP 35 cm x 55 cm,Perlengkapan Rumah,9200,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.127067452782361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 35 cm x 55 cm
SYN-5000-00234,Kantong Plastik Laundry PP 40 cm x 60 cm,Perlengkapan Rumah,11500,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.350189267092581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 40 cm x 60 cm
SYN-5000-00235,Double Tape Foam Joyko 48 mm x 10 meter,Perekat,37500,4.0,double_tape,Perekat,pe foam,joyko,lainnya,foam,lainnya,10.53212287826962,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,39,9,3.5-4,validation,double tape foam joyko 48 mm x 10 meter
SYN-5000-00236,Kardus Packing 26 cm x 20 cm x 21 cm CFlute,Kardus Kemasan,3500,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,cflute,lainnya,8.160803920954665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,20.0,21.0,9.298442820197728,0.0,0.0,0.0,0.0,0,1,0,0,0,2,43,11,3.5-4,train,kardus packing 26 cm x 20 cm x 21 cm cflute
SYN-5000-00237,Wrapping Hitam 25 cm x 175 meter,Kemasan Fleksibel,23000,4.5,wrapping,Kemasan Fleksibel,wrapping,lainnya,hitam,lainnya,lainnya,10.043292972227004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,175.0,0.0,0.0,0.0,0.0,0.0,25.0,175.0,0.0,0.0,0,0,0,0,0,1,32,7,4.5-5,train,wrapping hitam 25 cm x 175 meter
SYN-5000-00238,Plastik PE 35 cm x 55 cm,Peralatan Industri,3900,3.5,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,8.268988209506656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,3.5-4,train,plastik pe 35 cm x 55 cm
SYN-5000-00239,Plastik Polymailer Biru 35 cm x 50 cm,Kemasan Pengiriman,13500,3.5,polymailer,Kemasan Pengiriman,plastik,lainnya,biru,lainnya,lainnya,9.510519035757246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,37,8,3.5-4,train,plastik polymailer biru 35 cm x 50 cm
SYN-5000-00240,Kardus Packing 45 cm x 25 cm x 15 cm BFlute,Kardus Kemasan,2500,4.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,7.824445930877619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,25.0,15.0,9.733647773244229,0.0,0.0,0.0,0.0,1,0,0,0,0,2,43,11,3.5-4,test,kardus packing 45 cm x 25 cm x 15 cm bflute
SYN-5000-00241,Lakban SmilePack Biru 48 mm x 85 yard,Perekat,9200,4.0,lakban,Perekat,lakban,smilepack,biru,lainnya,lainnya,9.127067452782361,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,85.0,0,0,0,0,0,1,37,8,3.5-4,train,lakban smilepack biru 48 mm x 85 yard
SYN-5000-00242,Plastik HD 35 cm x 55 cm,Peralatan Industri,7700,3.0,plastik_hdpe,Peralatan Industri,plastik hd,lainnya,lainnya,hd,lainnya,8.94910546953925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,2.5-3,train,plastik hd 35 cm x 55 cm
SYN-5000-00243,Lakban Fresh Vegetables Merah Hiro 48 mm x 65 yard,Perekat,7900,3.5,lakban,Perekat,lakban,hiro,merah,lainnya,lainnya,8.974744612722734,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,65.0,0,0,0,0,0,1,50,10,3.5-4,train,lakban fresh vegetables merah hiro 48 mm x 65 yard
SYN-5000-00244,Kardus Singleface 125 cm x 25kg,Kardus Kemasan,124500,4.0,kardus,Kardus Kemasan,kardus,lainnya,lainnya,lainnya,lainnya,11.732069026983156,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,31,6,3.5-4,train,kardus singleface 125 cm x 25kg
SYN-5000-00245,Sticker Thermal 100 mm x 150 mm 500 lembar,Label,29000,3.5,label_thermal,Label,thermal,lainnya,lainnya,thermal,lembar,10.275085591132715,0,0.0,100.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,42,9,3.5-4,train,sticker thermal 100 mm x 150 mm 500 lembar
SYN-5000-00246,Wrapping Bening 50 cm x 150 meter,Kemasan Fleksibel,38000,4.0,wrapping,Kemasan Fleksibel,wrapping,lainnya,bening,lainnya,lainnya,10.545367754151743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,50.0,150.0,0.0,0.0,0,0,0,0,0,1,33,7,3.5-4,train,wrapping bening 50 cm x 150 meter
SYN-5000-00247,Kardus Packing 40 cm x 30 cm x 20 cm BFlute,Kardus Kemasan,3400,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,bflute,lainnya,8.131824785007195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,30.0,20.0,10.085850775128717,0.0,0.0,0.0,0.0,1,0,0,0,0,2,43,11,3.5-4,test,kardus packing 40 cm x 30 cm x 20 cm bflute
SYN-5000-00248,Bubble Wrap Upack Hitam 3.2kg 125 cm x 50 meter,Pelindung Kemasan,101000,4.5,bubble_wrap,Pelindung Kemasan,bubble wrap,upack,hitam,lainnya,lainnya,11.522885696764481,0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,0,0,0,0,0,1,47,10,4.5-5,train,bubble wrap upack hitam 3.2kg 125 cm x 50 meter
SYN-5000-00249,Kardus Packing 34 cm x 19 cm x 9 cm Kraft,Kardus Kemasan,2200,3.5,kardus,Kardus Kemasan,kardus,lainnya,lainnya,kraft,lainnya,7.696667081526462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,19.0,9.0,8.668196064952765,0.0,0.0,0.0,0.0,0,0,0,1,0,2,41,11,3.5-4,train,kardus packing 34 cm x 19 cm x 9 cm kraft
SYN-5000-00250,Karung Plastik Jumbo 120 cm x 200 cm,Perlengkapan Pengemasan,65500,4.0,karung,Perlengkapan Pengemasan,plastik,lainnya,lainnya,lainnya,lainnya,11.089820688682373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,36,8,3.5-4,train,karung plastik jumbo 120 cm x 200 cm
SYN-5000-00251,Bubble Wrap GMP Hitam 2.2kg 30 cm x 25 meter,Pelindung Kemasan,73000,3.5,bubble_wrap,Pelindung Kemasan,bubble wrap,gmp,hitam,lainnya,lainnya,11.19822841866684,0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0,0,0,0,0,1,44,10,3.5-4,test,bubble wrap gmp hitam 2.2kg 30 cm x 25 meter
SYN-5000-00252,Lakban Fragile Putih Yatta 48 mm x 120 yard,Perekat,13500,3.5,lakban,Perekat,lakban,yatta,putih,lainnya,lainnya,9.510519035757246,0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,120.0,0,0,0,0,0,1,43,9,3.5-4,train,lakban fragile putih yatta 48 mm x 120 yard
SYN-5000-00253,Plastik PE 50 cm x 75 cm,Peralatan Industri,13500,3.0,plastik_hdpe,Peralatan Industri,plastik pe,lainnya,lainnya,pe,lainnya,9.510519035757246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,24,7,2.5-3,train,plastik pe 50 cm x 75 cm
SYN-5000-00254,Kantong Plastik Laundry PP 40 cm x 60 cm,Perlengkapan Rumah,12000,3.5,laundry_pp,Perlengkapan Rumah,plastik,lainnya,lainnya,pp,lainnya,9.392745258631441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,40,9,3.5-4,train,kantong plastik laundry pp 40 cm x 60 cm
