log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,jumlah_dimensi_x,panjang_nama,jumlah_token,is_bflute,is_cflute,is_foam,is_kraft,kategori_produk,family_template,jenis_produk,merek,warna,material,bentuk_kemasan,review,review_count,review_std,review_nunique,nama_produk_normalized,split_grouped,has_box_dimension,has_roll_dimension,has_yard_dimension
10.86858749601736,1.0,2.2,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,1.0,50.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap non brand hitam 2.2kg 30 cm x 50 meter,train,0,1,0
10.691967639914864,1.0,2.2,0.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,1.0,50.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap non brand hitam 2.2kg 60 cm x 25 meter,train,0,1,0
11.402005077384883,1.0,2.4,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,1.0,51.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,2.5,1,0.0,1,bubble wrap non brand hitam 2.4kg 30 cm x 100 meter,train,0,1,0
11.367911253546788,1.0,2.524,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,104.62,0.0,0.0,1.0,51.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.5,3,0.0,1,bubble wrap non brand hitam 2.4kg 60 cm x 100 meter,train,0,1,0
11.19135563385109,1.0,2.7,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,1.0,51.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.5,1,0.0,1,bubble wrap non brand hitam 2.7kg 125 cm x 50 meter,train,0,1,0
11.407576060361786,1.0,2.7,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,1.0,51.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.5,1,0.0,1,bubble wrap non brand hitam 2.7kg 30 cm x 100 meter,train,0,1,0
11.211811058823454,1.0,3.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,1.0,51.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.0,2,0.0,1,bubble wrap non brand hitam 3.0kg 125 cm x 50 meter,train,0,1,0
11.398065,1.0,3.296,0.0,0.0,30.89,98.14,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,1.0,51.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.0,3,0.0,1,bubble wrap non brand hitam 3.2kg 30 cm x 100 meter,train,0,1,0
11.540794451095927,1.0,3.2,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,1.0,51.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.0,2,0.0,1,bubble wrap non brand hitam 3.2kg 60 cm x 100 meter,train,0,1,0
11.296024885689746,1.0,3.2,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,1.0,50.0,11.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap non brand hitam 3.2kg 60 cm x 50 meter,train,0,1,0
11.13611,1.0,2.432,0.0,0.0,128.32,25.16,0.0,0.0,0.0,0.0,0.0,125.42,24.73,0.0,0.0,1.0,49.0,8.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,bening,lainnya,lainnya,3.5,1,0.0,1,bubble wrap nonbrand bening 2.7kg 125 cmx25 meter,train,0,1,0
11.312897,1.0,2.815,0.0,0.0,30.5,103.72,0.0,0.0,0.0,0.0,0.0,28.84,100.12,0.0,0.0,1.0,48.0,8.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,4.0,1,0.0,1,bubble wrap nonbrand hitam 3.0kg 30 cmx100 meter,train,0,1,0
11.489639,1.0,3.147,0.0,0.0,30.71,104.01,0.0,0.0,0.0,0.0,0.0,28.87,102.67,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap nonbrand hitam 3.2kg 30 cm x 100 meter,train,0,1,0
11.258046118484,0.0,2.2,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,3.7,5,0.2449489742783178,2,bubble wrap sanpack bening 2.2kg 125 cm x 25 meter,train,0,1,0
11.277215789596893,0.0,2.2,0.0,0.0,123.22,50.0,0.0,0.0,0.0,0.0,0.0,127.56,50.64,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,3.5,3,0.0,1,bubble wrap sanpack bening 2.2kg 125 cm x 50 meter,train,0,1,0
11.3606625,0.0,2.1825,0.0,0.0,30.0,100.21000000000001,0.0,0.0,0.0,0.0,0.0,29.935000000000002,99.88,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,3.375,8,0.4841229182759271,2,bubble wrap sanpack bening 2.2kg 30 cm x 100 meter,train,0,1,0
11.178143638114001,0.0,2.2885,0.0,0.0,29.384999999999998,25.505000000000003,0.0,0.0,0.0,0.0,0.0,30.72,25.615000000000002,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,3.5,2,0.0,1,bubble wrap sanpack bening 2.2kg 30 cm x 25 meter,train,0,1,0
11.261053,0.0,2.4,0.0,0.0,124.08,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,4.0,5,0.0,1,bubble wrap sanpack bening 2.4kg 125 cm x 50 meter,train,0,1,0
11.461642696843066,0.0,2.7,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,4.0,1,0.0,1,bubble wrap sanpack bening 2.7kg 60 cm x 100 meter,train,0,1,0
11.08877246668741,0.0,2.6785,0.0,0.0,58.11,24.380000000000003,0.0,0.0,0.0,0.0,0.0,58.69,24.53,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,4.0,2,0.0,1,bubble wrap sanpack bening 2.7kg 60 cm x 25 meter,train,0,1,0
11.265491206788948,0.0,2.9975,0.0,0.0,29.82,51.614999999999995,0.0,0.0,0.0,0.0,0.0,28.96,50.515,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,3.5,2,0.0,1,bubble wrap sanpack bening 3.0kg 30 cm x 50 meter,train,0,1,0
11.52485444806996,0.0,3.1935000000000002,0.0,0.0,60.260000000000005,100.795,0.0,0.0,0.0,0.0,0.0,60.575,102.675,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,4.0,2,0.0,1,bubble wrap sanpack bening 3.2kg 60 cm x 100 meter,train,0,1,0
11.55899,0.0,3.189,0.0,0.0,57.34,108.0,0.0,0.0,0.0,0.0,0.0,56.52,100.73,0.0,0.0,1.0,49.0,9.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,bening,lainnya,lainnya,4.0,1,0.0,1,bubble wrap sanpack bening 3.2kg 60cm x 100 meter,train,0,1,0
11.023825,0.0,2.2,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,116.17,25.0,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.9,5,0.7348469228349535,2,bubble wrap sanpack hitam 2.2kg 125 cm x 25 meter,train,0,1,0
11.0139,0.0,2.2,0.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,60.0,24.76,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,4.0,3,0.0,1,bubble wrap sanpack hitam 2.2kg 60 cm x 25 meter,train,0,1,0
11.045211,0.0,2.111,0.0,0.0,60.0,52.7,0.0,0.0,0.0,0.0,0.0,60.0,49.86,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.5,3,0.0,1,bubble wrap sanpack hitam 2.2kg 60 cm x 50 meter,train,0,1,0
11.104972264124868,0.0,2.4,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.8333333333333335,3,0.23570226039551584,2,bubble wrap sanpack hitam 2.4kg 30 cm x 50 meter,train,0,1,0
11.283524879179666,0.0,2.7,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap sanpack hitam 2.7kg 125 cm x 25 meter,train,0,1,0
11.402005077384883,0.0,2.7,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap sanpack hitam 2.7kg 125 cm x 50 meter,train,0,1,0
11.527451959859604,0.0,2.6189999999999998,0.0,0.0,61.675,103.57,0.0,0.0,0.0,0.0,0.0,60.86,102.625,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.5,2,0.0,1,bubble wrap sanpack hitam 2.7kg 60 cm x 100 meter,train,0,1,0
11.104972264124868,0.0,2.7,0.0,0.0,60.29,26.37,0.0,0.0,0.0,0.0,0.0,60.0,25.67,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.8333333333333335,9,0.23570226039551584,2,bubble wrap sanpack hitam 2.7kg 60 cm x 25 meter,train,0,1,0
11.437670129509325,0.0,2.918,0.0,0.0,124.7,50.0,0.0,0.0,0.0,0.0,0.0,125.36,51.760000000000005,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.5,4,0.0,1,bubble wrap sanpack hitam 3.0kg 125 cm x 50 meter,train,0,1,0
11.029176,0.0,2.8609999999999998,0.0,0.0,30.884999999999998,25.805,0.0,0.0,0.0,0.0,0.0,30.905,25.71,0.0,0.0,1.0,46.0,8.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,5.0,2,0.0,1,bubble wrap sanpack hitam 3.0kg 30 cmx25 meter,train,0,1,0
11.04912,0.0,3.13,0.0,0.0,32.099999999999994,24.810000000000002,0.0,0.0,0.0,0.0,0.0,31.325000000000003,25.71,0.0,0.0,1.0,47.0,9.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,5.0,2,0.0,1,bubble wrap sanpack hitam 3.0kg 30cm x 25 meter,train,0,1,0
11.231409413548178,0.0,3.154,0.0,0.0,59.635000000000005,24.28,0.0,0.0,0.0,0.0,0.0,61.775,24.665,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.5,4,0.0,1,bubble wrap sanpack hitam 3.0kg 60 cm x 25 meter,train,0,1,0
11.239772,0.0,2.991,0.0,0.0,64.23,24.76,0.0,0.0,0.0,0.0,0.0,60.48,25.72,0.0,0.0,1.0,46.0,8.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,3.5,1,0.0,1,bubble wrap sanpack hitam 3.0kg 60 cmx25 meter,train,0,1,0
11.53145,0.0,2.853,0.0,0.0,56.45,96.21,0.0,0.0,0.0,0.0,0.0,55.36,106.89,0.0,0.0,1.0,48.0,9.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,4.0,1,0.0,1,bubble wrap sanpack hitam 3.0kg 60cm x 100 meter,train,0,1,0
11.534219903505983,0.0,3.0875000000000004,0.0,0.0,129.64,49.22,0.0,0.0,0.0,0.0,0.0,124.38499999999999,51.68,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,4.0,2,0.0,1,bubble wrap sanpack hitam 3.2kg 125 cm x 50 meter,train,0,1,0
11.281912,0.0,3.2,0.0,0.0,30.16,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,4.2,5,0.2449489742783178,2,bubble wrap sanpack hitam 3.2kg 30 cm x 50 meter,train,0,1,0
11.645953424836375,0.0,3.254,0.0,0.0,58.47,101.64500000000001,0.0,0.0,0.0,0.0,0.0,62.265,100.735,0.0,0.0,1.0,49.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,4.0,2,0.0,1,bubble wrap sanpack hitam 3.2kg 60 cm x 100 meter,train,0,1,0
11.170449240431308,0.0,2.2,0.0,0.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,125.0,25.0,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,1,0.0,1,bubble wrap smilepack bening 2.2kg 125 cm x 25 meter,train,0,1,0
11.258046118484,0.0,2.2,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,3.0,1,0.0,1,bubble wrap smilepack bening 2.2kg 30 cm x 100 meter,train,0,1,0
11.099105,0.0,2.089,0.0,0.0,63.26,25.0,0.0,0.0,0.0,0.0,0.0,59.78,25.04,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,3,0.0,1,bubble wrap smilepack bening 2.2kg 60 cm x 25 meter,train,0,1,0
11.451734,0.0,2.175,0.0,0.0,115.19,25.67,0.0,0.0,0.0,0.0,0.0,124.73,25.32,0.0,0.0,1.0,51.0,9.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,3.0,1,0.0,1,bubble wrap smilepack bening 2.4kg 125cm x 25 meter,train,0,1,0
11.368208346730716,0.0,2.415,0.0,0.0,61.165,51.129999999999995,0.0,0.0,0.0,0.0,0.0,57.765,50.325,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,2,0.0,1,bubble wrap smilepack bening 2.4kg 60 cm x 50 meter,train,0,1,0
11.259997821271432,0.0,2.644,0.0,0.0,128.715,25.625,0.0,0.0,0.0,0.0,0.0,127.815,25.634999999999998,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,2,0.0,1,bubble wrap smilepack bening 2.7kg 125 cm x 25 meter,train,0,1,0
11.373674891823535,0.0,2.7,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,3.5,1,0.0,1,bubble wrap smilepack bening 2.7kg 30 cm x 100 meter,train,0,1,0
11.110201,0.0,2.7,0.0,0.0,30.49,25.0,0.0,0.0,0.0,0.0,0.0,30.57,25.92,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,3,0.0,1,bubble wrap smilepack bening 2.7kg 30 cm x 25 meter,train,0,1,0
11.530656732460114,0.0,2.6485000000000003,0.0,0.0,62.13,105.86500000000001,0.0,0.0,0.0,0.0,0.0,60.475,102.5,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,4,0.0,1,bubble wrap smilepack bening 2.7kg 60 cm x 100 meter,train,0,1,0
11.469527,0.0,3.0,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,3,0.0,1,bubble wrap smilepack bening 3.0kg 125 cm x 50 meter,train,0,1,0
11.12485,0.0,3.047,0.0,0.0,32.22,24.56,0.0,0.0,0.0,0.0,0.0,31.24,26.48,0.0,0.0,1.0,50.0,9.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.5,1,0.0,1,bubble wrap smilepack bening 3.0kg 30cm x 25 meter,train,0,1,0
11.318123491258248,0.0,2.9059999999999997,0.0,0.0,60.685,51.285,0.0,0.0,0.0,0.0,0.0,60.075,51.03,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,2,0.0,1,bubble wrap smilepack bening 3.0kg 60 cm x 50 meter,train,0,1,0
11.44556,0.0,3.2155,0.0,0.0,122.61500000000001,25.625,0.0,0.0,0.0,0.0,0.0,132.32,24.869999999999997,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.5,4,0.0,1,bubble wrap smilepack bening 3.2kg 125 cm x 25 meter,train,0,1,0
11.553996,0.0,3.2,0.0,0.0,57.11,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,1.0,52.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,3.5,3,0.0,1,bubble wrap smilepack bening 3.2kg 60 cm x 100 meter,train,0,1,0
11.1365075,0.0,3.224,0.0,0.0,60.260000000000005,24.36,0.0,0.0,0.0,0.0,0.0,58.655,24.895,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,4.0,4,0.0,1,bubble wrap smilepack bening 3.2kg 60 cm x 25 meter,train,0,1,0
11.334047945911767,0.0,3.1205,0.0,0.0,60.585,50.55,0.0,0.0,0.0,0.0,0.0,59.03,49.085,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,bening,lainnya,lainnya,3.5,2,0.0,1,bubble wrap smilepack bening 3.2kg 60 cm x 50 meter,train,0,1,0
11.308370569092329,0.0,2.2,0.0,0.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,125.0,50.0,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,3.8333333333333335,3,0.23570226039551584,2,bubble wrap smilepack hitam 2.2kg 125 cm x 50 meter,train,0,1,0
11.487617913343598,0.0,2.2,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap smilepack hitam 2.2kg 60 cm x 100 meter,train,0,1,0
11.341406,0.0,2.634,0.0,0.0,115.68,51.02,0.0,0.0,0.0,0.0,0.0,117.51,47.22,0.0,0.0,1.0,49.0,8.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,3.5,1,0.0,1,bubble wrap smilepack hitam 2.7kg 125 cmx50 meter,train,0,1,0
11.440450362768662,0.0,3.018,0.0,0.0,125.495,49.36,0.0,0.0,0.0,0.0,0.0,124.9,49.980000000000004,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,4.0,4,0.0,1,bubble wrap smilepack hitam 3.0kg 125 cm x 50 meter,train,0,1,0
11.521711615037907,0.0,2.856,0.0,0.0,30.39,100.035,0.0,0.0,0.0,0.0,0.0,29.4,102.83500000000001,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,4.0,2,0.0,1,bubble wrap smilepack hitam 3.0kg 30 cm x 100 meter,train,0,1,0
11.485287,0.0,2.823,0.0,0.0,32.35,99.37,0.0,0.0,0.0,0.0,0.0,29.03,106.55,0.0,0.0,1.0,49.0,8.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,4.0,1,0.0,1,bubble wrap smilepack hitam 3.0kg 30 cmx100 meter,train,0,1,0
11.496128,0.0,2.907,0.0,0.0,31.88,97.24,0.0,0.0,0.0,0.0,0.0,29.71,101.81,0.0,0.0,1.0,50.0,9.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,4.0,1,0.0,1,bubble wrap smilepack hitam 3.0kg 30cm x 100 meter,train,0,1,0
11.527823929632197,0.0,3.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,4.0,1,0.0,1,bubble wrap smilepack hitam 3.0kg 60 cm x 100 meter,train,0,1,0
11.47645,0.0,3.287,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,1.0,51.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,3.5,5,0.0,1,bubble wrap smilepack hitam 3.2kg 30 cm x 100 meter,train,0,1,0
11.15638235729914,0.0,3.2095000000000002,0.0,0.0,31.095,25.595,0.0,0.0,0.0,0.0,0.0,30.435000000000002,25.98,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,3.5,2,0.0,1,bubble wrap smilepack hitam 3.2kg 30 cm x 25 meter,train,0,1,0
11.407576060361786,0.0,3.2,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,4.0,1,0.0,1,bubble wrap smilepack hitam 3.2kg 30 cm x 50 meter,train,0,1,0
11.467041,0.0,2.928,0.0,0.0,27.88,46.94,0.0,0.0,0.0,0.0,0.0,32.31,48.67,0.0,0.0,1.0,49.0,9.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,4.0,1,0.0,1,bubble wrap smilepack hitam 3.2kg 30cm x 50 meter,train,0,1,0
11.326607934898927,0.0,3.2,0.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,0.0,1.0,50.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,smilepack,hitam,lainnya,lainnya,3.0,1,0.0,1,bubble wrap smilepack hitam 3.2kg 60 cm x 25 meter,train,0,1,0
11.203836816925545,0.0,2.1575,0.0,0.0,125.575,25.125,0.0,0.0,0.0,0.0,0.0,129.685,25.619999999999997,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,upack,bening,lainnya,lainnya,4.0,2,0.0,1,bubble wrap upack bening 2.2kg 125 cm x 25 meter,train,0,1,0
11.43713326238288,0.0,2.2125000000000004,0.0,0.0,30.185000000000002,104.945,0.0,0.0,0.0,0.0,0.0,30.615000000000002,97.15,0.0,0.0,1.0,48.0,10.0,0.0,0.0,0.0,0.0,Pelindung Kemasan,bubble_wrap,bubble wrap,upack,bening,lainnya,lainnya,4.0,4,0.0,1,bubble wrap upack bening 2.2kg 30 cm x 100 meter,train,0,1,0
